.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
20,6,226,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
20,7,227,7,7,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
20,8,228,0,0,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
20,9,229,2,2,5,['k'],N,['d'],N,None,Y,,,,,,,f,22,
20,10,230,5,5,5,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
21,0,231,3,3,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
21,1,232,4,4,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
21,2,233,0,0,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
21,3,234,3,3,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
21,4,235,9,9,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
21,5,236,5,5,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
21,6,237,4,4,5,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
21,7,238,9,9,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
21,8,239,9,9,5,['d'],N,['k'],N,None,Y,,,,,,,f,22,
21,9,240,0,0,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
21,10,241,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
22,0,242,5,5,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
22,1,243,2,2,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
22,2,244,7,7,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
22,3,245,6,6,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
22,4,246,2,2,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
